employee_id,name,designation,department,seniority_level,experience_years,qualification,join_date,state
EMP02821,Anjali Bhatti,Senior Statistical Officer (SSO),State DES - Bihar,3,5.2,M.Tech Computer Science,2021-06-27,Madhya Pradesh
EMP02822,Varsha Rai,Joint Director,State DES - Uttar Pradesh,6,20.7,B.Sc. Statistics,2006-09-19,Tamil Nadu
EMP02823,Imaran Goswami,Joint Director,State DES - Uttar Pradesh,6,17.1,M.Sc. Data Science,2009-05-28,Punjab
EMP02824,Daniel Dani,Statistical Officer (SO),State DES - Uttar Pradesh,2,7.1,MBA,2019-10-26,Uttar Pradesh
EMP02825,Krishna Dhar,Statistical Officer (SO),Price Statistics Division (PSD),2,8.9,M.Sc. Data Science,2018-03-19,Andhra Pradesh
EMP02826,Amaira Bhasin,Deputy Director,State DES - Tamil Nadu,5,17.9,MBA,2009-06-02,Kerala
EMP02827,Bahadurjit Dhar,Junior Statistical Officer (JSO),National Sample Survey Office (NSSO),1,3.8,B.Sc. Statistics,2023-10-18,Chhattisgarh
EMP02828,Hitesh Dasgupta,Assistant Director,State DES - Maharashtra,4,11.8,M.Sc. Data Science,2015-03-04,Haryana
EMP02829,Leela Samra,Director General,State DES - Tamil Nadu,9,29.1,M.Tech Computer Science,1997-03-21,Punjab
EMP02830,Ranveer Kaur,Deputy Director,State DES - Maharashtra,5,16.4,M.Tech Computer Science,2010-11-20,Himachal Pradesh
EMP02831,Lakshit Sem,Joint Director,State DES - Maharashtra,6,17.3,M.A. Economics,2009-06-21,Assam
EMP02832,Leela Bhasin,Joint Director,National Accounts Division (NAD),6,21.1,M.Sc. Statistics,2005-01-06,Uttarakhand
EMP02833,Harsh Bains,Additional Director General,State DES - Uttar Pradesh,8,26.9,M.Sc. Statistics,2000-05-17,Bihar
EMP02834,Rushil Mody,Additional Director General,State DES - Uttar Pradesh,8,28.8,B.Sc. Statistics,1998-10-17,Haryana
EMP02835,Anvi Borra,Joint Director,Economic Census Division (ECD),6,21.7,M.Sc. Data Science,2005-08-25,Madhya Pradesh
EMP02836,Imaran Luthra,Director General,State DES - Maharashtra,9,33.9,M.Sc. Statistics,1993-03-24,Karnataka
EMP02837,Viraj Tella,Junior Statistical Officer (JSO),State DES - Maharashtra,1,1.8,M.A. Economics,2025-09-04,Madhya Pradesh
EMP02838,Timothy Samra,Assistant Director,State DES - Uttar Pradesh,4,12.1,M.Sc. Statistics,2014-06-19,Kerala
EMP02839,Krish Basak,Junior Statistical Officer (JSO),State DES - Karnataka,1,4.0,M.Sc. Mathematics,2022-08-15,Tamil Nadu
EMP02840,Aadi Ahluwalia,Joint Director,State DES - Maharashtra,6,15.8,MBA,2011-10-07,Madhya Pradesh
EMP02841,Yashvi Seth,Joint Director,State DES - Tamil Nadu,6,13.1,M.A. Economics,2013-09-25,Jharkhand
EMP02842,Amaira Bali,Additional Director General,Central Statistics Office (CSO),8,29.5,M.A. Economics,1997-03-22,Rajasthan
EMP02843,Krishna Narayanan,Statistical Officer (SO),Price Statistics Division (PSD),2,2.9,M.Sc. Statistics,2024-04-28,West Bengal
EMP02844,Rushil Bhatt,Additional Director General,State DES - Tamil Nadu,8,21.7,M.A. Economics,2005-02-08,Telangana
EMP02845,Lakshit De,Junior Statistical Officer (JSO),State DES - Bihar,1,3.3,M.A. Economics,2023-02-28,Chhattisgarh
EMP02846,Manan Talwar,Statistical Officer (SO),Social Statistics Division (SSD),2,2.3,B.Sc. Statistics,2024-05-07,Bihar
EMP02847,Leela Sem,Assistant Director,Social Statistics Division (SSD),4,10.0,PhD Statistics,2016-07-25,Rajasthan
EMP02848,Krishna Bhatt,Additional Director General,State DES - Bihar,8,18.9,M.A. Economics,2008-12-20,Jharkhand
EMP02849,Krishna Bhasin,Assistant Director,Price Statistics Division (PSD),4,8.1,B.Sc. Statistics,2018-11-11,West Bengal
EMP02850,Rushil Bhatti,Director,State DES - Tamil Nadu,7,16.1,M.Tech Computer Science,2010-11-08,Odisha
EMP02851,Nikita Mandal,Joint Director,Data Informatics & Innovation Division (DIID),6,22.3,M.Sc. Data Science,2004-08-19,Uttarakhand
EMP02852,Darsh Sidhu,Joint Director,National Sample Survey Office (NSSO),6,21.5,M.Sc. Statistics,2005-05-08,Andhra Pradesh
EMP02853,Krishna Mukhopadhyay,Junior Statistical Officer (JSO),State DES - Maharashtra,1,3.6,M.Sc. Data Science,2023-08-06,Assam
EMP02854,Mitali Narayanan,Senior Statistical Officer (SSO),Data Informatics & Innovation Division (DIID),3,9.4,MBA,2017-01-11,Madhya Pradesh
EMP02855,Aarush Singh,Deputy Director,National Sample Survey Office (NSSO),5,10.8,MBA,2016-05-03,Kerala
EMP02856,Jagvi Talwar,Director,National Sample Survey Office (NSSO),7,15.9,PhD Statistics,2011-11-07,Haryana
EMP02857,Hitesh Rao,Deputy Director,Economic Census Division (ECD),5,13.1,B.Sc. Statistics,2013-02-02,Telangana
EMP02858,Kabir Chaudhuri,Director General,National Accounts Division (NAD),9,28.6,PhD Statistics,1998-01-09,Rajasthan
EMP02859,Harsh Dani,Director,National Accounts Division (NAD),7,17.5,M.Sc. Statistics,2009-11-09,Kerala
EMP02860,Vedhika Krishnan,Additional Director General,State DES - Karnataka,8,19.4,M.Sc. Data Science,2007-06-26,Uttarakhand
EMP02861,Viraj Narayanan,Director,Central Statistics Office (CSO),7,21.9,MBA,2005-07-09,Assam
EMP02862,Mohammed Bali,Junior Statistical Officer (JSO),National Accounts Division (NAD),1,3.3,M.Tech Computer Science,2023-09-15,Himachal Pradesh
EMP02863,Bhavini Krishnan,Joint Director,Social Statistics Division (SSD),6,21.1,M.Sc. Statistics,2005-06-18,Gujarat
EMP02864,Utkarsh Kapoor,Additional Director General,State DES - Uttar Pradesh,8,19.6,M.Sc. Statistics,2007-05-07,Odisha
EMP02865,Amaira Mandal,Director,State DES - Maharashtra,7,24.7,M.Sc. Statistics,2002-07-27,Tamil Nadu
EMP02866,Hiral Seth,Deputy Director,Central Statistics Office (CSO),5,16.8,M.Sc. Data Science,2010-04-19,Punjab
EMP02867,Manan Bali,Director General,State DES - Maharashtra,9,32.8,PhD Statistics,1994-09-16,Rajasthan
EMP02868,Aahana Mandal,Joint Director,Price Statistics Division (PSD),6,23.5,M.Sc. Data Science,2003-07-10,Rajasthan
EMP02869,Bhavini Dasgupta,Additional Director General,Economic Census Division (ECD),8,18.2,M.Sc. Statistics,2008-12-01,Gujarat
EMP02870,Amaira Nath,Statistical Officer (SO),Social Statistics Division (SSD),2,8.6,M.Sc. Data Science,2018-11-28,Jharkhand
EMP02871,Yash Narayanan,Senior Statistical Officer (SSO),Data Informatics & Innovation Division (DIID),3,9.4,M.Sc. Mathematics,2017-05-26,Telangana
EMP02872,Joshua Nazareth,Deputy Director,National Accounts Division (NAD),5,9.7,M.Sc. Data Science,2017-10-02,Karnataka
EMP02873,Lakshit Mandal,Joint Director,National Accounts Division (NAD),6,17.4,B.Sc. Statistics,2009-05-03,Kerala
EMP02874,Amaira Ahluwalia,Additional Director General,State DES - Bihar,8,26.3,M.Tech Computer Science,2000-10-07,Tamil Nadu
EMP02875,Joshua Krishnan,Joint Director,Price Statistics Division (PSD),6,24.0,M.Sc. Statistics,2002-10-16,Maharashtra
EMP02876,Leela Murthy,Deputy Director,State DES - Tamil Nadu,5,10.0,M.Sc. Mathematics,2016-05-18,Bihar
EMP02877,Mitali Narayanan,Director General,State DES - Bihar,9,27.7,MBA,1999-10-14,Kerala
EMP02878,Viraj Shroff,Senior Statistical Officer (SSO),State DES - Uttar Pradesh,3,7.7,M.Tech Computer Science,2019-03-10,Bihar
EMP02879,Krish Borra,Assistant Director,National Sample Survey Office (NSSO),4,7.7,M.Sc. Statistics,2019-10-02,Chhattisgarh
EMP02880,Mitali Mody,Deputy Director,Data Informatics & Innovation Division (DIID),5,12.8,M.Sc. Statistics,2014-04-02,Andhra Pradesh
EMP02881,Rudra Nath,Senior Statistical Officer (SSO),State DES - Uttar Pradesh,3,9.5,M.Sc. Mathematics,2017-03-25,Maharashtra
EMP02882,Mitali Nazareth,Joint Director,Price Statistics Division (PSD),6,21.4,MBA,2005-12-05,Madhya Pradesh
EMP02883,Anjali Bhasin,Joint Director,State DES - Maharashtra,6,14.4,B.Sc. Statistics,2012-06-15,West Bengal
EMP02884,Rudra Dubey,Joint Director,National Sample Survey Office (NSSO),6,12.4,PhD Statistics,2014-03-11,Gujarat
EMP02885,Dayamai Bhasin,Junior Statistical Officer (JSO),State DES - Uttar Pradesh,1,1.1,M.Sc. Data Science,2025-08-03,Himachal Pradesh
EMP02886,Kabir Bali,Junior Statistical Officer (JSO),National Accounts Division (NAD),1,3.6,M.Sc. Mathematics,2023-02-07,Karnataka
EMP02887,Rushil Seth,Director,State DES - Bihar,7,21.8,PhD Statistics,2005-11-13,Karnataka
EMP02888,Falak Balasubramanian,Senior Statistical Officer (SSO),Economic Census Division (ECD),3,5.2,M.A. Economics,2021-12-14,Kerala
EMP02889,Yatin Joshi,Additional Director General,National Accounts Division (NAD),8,19.3,M.Sc. Statistics,2007-01-15,Assam
EMP02890,Gaurika Agrawal,Assistant Director,National Accounts Division (NAD),4,10.1,M.Sc. Data Science,2016-05-28,Punjab
EMP02891,Yatin Kapoor,Senior Statistical Officer (SSO),National Accounts Division (NAD),3,5.8,M.Sc. Statistics,2021-01-05,Andhra Pradesh
EMP02892,Hitesh Shroff,Assistant Director,Economic Census Division (ECD),4,15.1,M.Sc. Statistics,2011-12-22,Bihar
EMP02893,Lakshit Narayanan,Deputy Director,State DES - Uttar Pradesh,5,12.1,PhD Statistics,2014-07-20,Uttar Pradesh
EMP02894,Amaira Rai,Senior Statistical Officer (SSO),State DES - Tamil Nadu,3,8.2,M.A. Economics,2018-02-08,Haryana
EMP02895,Libni Bhatt,Additional Director General,State DES - Tamil Nadu,8,22.9,PhD Statistics,2004-05-24,Himachal Pradesh
EMP02896,Harini Narayanan,Senior Statistical Officer (SSO),Social Statistics Division (SSD),3,6.7,M.A. Economics,2020-09-12,Uttarakhand
EMP02897,Eta Kaur,Junior Statistical Officer (JSO),National Sample Survey Office (NSSO),1,1.5,M.Sc. Statistics,2025-09-19,Haryana
EMP02898,Libni Seshadri,Statistical Officer (SO),Data Informatics & Innovation Division (DIID),2,3.2,MBA,2023-12-20,Punjab
EMP02899,Dayamai Rao,Director,State DES - Maharashtra,7,18.1,MBA,2008-11-14,Jharkhand
EMP02900,Maanas Rai,Additional Director General,Central Statistics Office (CSO),8,22.6,B.Sc. Statistics,2004-09-09,Jharkhand
EMP02901,Anvi Sem,Deputy Director,State DES - Bihar,5,9.2,M.Sc. Data Science,2017-11-18,Odisha
EMP02902,Nikita Bhasin,Statistical Officer (SO),State DES - Uttar Pradesh,2,6.0,M.Tech Computer Science,2020-10-05,Himachal Pradesh
EMP02903,Nikita De,Deputy Director,Data Informatics & Innovation Division (DIID),5,9.4,M.Sc. Data Science,2017-10-24,Andhra Pradesh
EMP02904,Dev Bhatt,Assistant Director,Price Statistics Division (PSD),4,13.9,M.Tech Computer Science,2013-05-17,Chhattisgarh
EMP02905,Vyanjana Krishnan,Additional Director General,Central Statistics Office (CSO),8,29.3,M.Sc. Mathematics,1997-04-19,Tamil Nadu
EMP02906,Gunbir Shukla,Joint Director,National Accounts Division (NAD),6,15.3,M.Sc. Mathematics,2011-03-03,West Bengal
EMP02907,Joshua Mody,Additional Director General,State DES - Bihar,8,26.2,M.Sc. Mathematics,2000-06-11,West Bengal
EMP02908,Krish Basak,Assistant Director,Central Statistics Office (CSO),4,13.6,B.Sc. Statistics,2013-01-18,West Bengal
EMP02909,Gunbir Kaur,Assistant Director,State DES - Bihar,4,13.9,MBA,2013-04-19,Odisha
EMP02910,Eta Murthy,Junior Statistical Officer (JSO),State DES - Maharashtra,1,1.0,M.Sc. Statistics,2025-05-04,Tamil Nadu
EMP02911,Krishna Lata,Junior Statistical Officer (JSO),National Sample Survey Office (NSSO),1,1.1,MBA,2025-12-21,Uttarakhand
EMP02912,Harsh Seth,Assistant Director,State DES - Uttar Pradesh,4,7.4,M.Sc. Data Science,2019-12-27,Odisha
EMP02913,Vinaya Mukhopadhyay,Director General,State DES - Karnataka,9,33.3,PhD Statistics,1993-01-13,Himachal Pradesh
EMP02914,Krish Rao,Joint Director,National Sample Survey Office (NSSO),6,15.6,MBA,2011-05-13,Assam
EMP02915,Zaitra Nazareth,Junior Statistical Officer (JSO),State DES - Karnataka,1,1.1,M.Tech Computer Science,2025-04-14,Gujarat
EMP02916,Eta Basak,Statistical Officer (SO),Price Statistics Division (PSD),2,7.1,PhD Statistics,2019-02-17,Karnataka
EMP02917,Bimala Samra,Joint Director,State DES - Karnataka,6,13.1,M.A. Economics,2013-06-17,Kerala
EMP02918,Harsh Bali,Deputy Director,Central Statistics Office (CSO),5,10.5,M.Sc. Data Science,2016-11-01,Kerala
EMP02919,Anjali Kant,Assistant Director,Price Statistics Division (PSD),4,9.2,M.Tech Computer Science,2017-07-01,Madhya Pradesh
EMP02920,Aahana Bhatti,Director,State DES - Karnataka,7,26.3,M.Tech Computer Science,2000-10-23,Punjab
EMP02921,Parth Tiwari,Director,National Accounts Division (NAD),7,20.2,B.Sc. Statistics,2006-01-18,Tamil Nadu
EMP02922,Maanas Krishnan,Junior Statistical Officer (JSO),State DES - Bihar,1,4.2,M.Sc. Statistics,2022-03-05,Jharkhand
EMP02923,Jeet Chacko,Director General,Economic Census Division (ECD),9,27.4,B.Sc. Statistics,1999-07-05,Bihar
EMP02924,Mitali Gola,Joint Director,National Sample Survey Office (NSSO),6,18.0,PhD Statistics,2008-12-11,Kerala
EMP02925,Ekaja Bhatt,Additional Director General,Social Statistics Division (SSD),8,20.7,M.Sc. Data Science,2006-05-06,Madhya Pradesh
EMP02926,Libni Chacko,Joint Director,Central Statistics Office (CSO),6,23.9,B.Sc. Statistics,2003-02-06,Punjab
EMP02927,Bahadurjit Goswami,Director General,State DES - Maharashtra,9,33.4,M.A. Economics,1993-09-04,Tamil Nadu
EMP02928,Vedhika Shukla,Statistical Officer (SO),State DES - Tamil Nadu,2,6.4,M.A. Economics,2020-10-01,Telangana
EMP02929,Ranveer Chaudhuri,Director,Central Statistics Office (CSO),7,16.4,B.Sc. Statistics,2010-10-06,Odisha
EMP02930,Yashvi Ahluwalia,Deputy Director,Central Statistics Office (CSO),5,13.3,B.Sc. Statistics,2013-03-18,Karnataka
EMP02931,Zaitra Gola,Senior Statistical Officer (SSO),Central Statistics Office (CSO),3,8.6,M.Sc. Statistics,2018-04-05,Uttar Pradesh
EMP02932,Aadi Mital,Director,National Sample Survey Office (NSSO),7,15.8,M.Sc. Mathematics,2011-11-09,West Bengal
EMP02933,Rushil Talwar,Joint Director,State DES - Bihar,6,12.1,MBA,2014-06-08,Madhya Pradesh
EMP02934,Jagvi Mani,Deputy Director,State DES - Bihar,5,12.1,B.Sc. Statistics,2014-11-06,Punjab
EMP02935,Ekaja Balasubramanian,Additional Director General,Price Statistics Division (PSD),8,23.0,M.Tech Computer Science,2003-01-04,Andhra Pradesh
EMP02936,Bahadurjit Samra,Joint Director,Social Statistics Division (SSD),6,14.8,PhD Statistics,2012-12-10,Rajasthan
EMP02937,Falak Tripathi,Senior Statistical Officer (SSO),Social Statistics Division (SSD),3,6.6,MBA,2020-08-14,Karnataka
EMP02938,Rushil Luthra,Senior Statistical Officer (SSO),National Sample Survey Office (NSSO),3,13.4,M.Sc. Mathematics,2013-11-06,Odisha
EMP02939,Krishna Prabhu,Junior Statistical Officer (JSO),Data Informatics & Innovation Division (DIID),1,3.0,MBA,2023-12-26,Telangana
EMP02940,Krishna Balasubramanian,Senior Statistical Officer (SSO),National Sample Survey Office (NSSO),3,6.8,PhD Statistics,2020-09-15,Madhya Pradesh
EMP02941,Manan Tripathi,Deputy Director,Economic Census Division (ECD),5,16.9,PhD Statistics,2010-02-22,Odisha
EMP02942,Joshua Dhar,Junior Statistical Officer (JSO),Social Statistics Division (SSD),1,3.6,B.Sc. Statistics,2023-07-04,Maharashtra
EMP02943,Dayamai Chaudhary,Deputy Director,State DES - Uttar Pradesh,5,14.0,M.Tech Computer Science,2012-03-08,Bihar
EMP02944,Eshana Tiwari,Deputy Director,Economic Census Division (ECD),5,17.1,B.Sc. Statistics,2009-12-14,Punjab
EMP02945,Bimala Mital,Director,National Sample Survey Office (NSSO),7,21.6,M.Sc. Mathematics,2005-06-26,Karnataka
EMP02946,Dev De,Deputy Director,Social Statistics Division (SSD),5,15.0,M.Sc. Mathematics,2011-05-19,Telangana
EMP02947,Yatin Shroff,Junior Statistical Officer (JSO),State DES - Tamil Nadu,1,4.9,M.Tech Computer Science,2022-11-27,Punjab
EMP02948,Nikita Mani,Statistical Officer (SO),State DES - Bihar,2,2.7,PhD Statistics,2024-09-18,Rajasthan
EMP02949,Nikita Gola,Senior Statistical Officer (SSO),Central Statistics Office (CSO),3,8.6,MBA,2018-05-08,Gujarat
EMP02950,Hitesh Mukhopadhyay,Deputy Director,State DES - Maharashtra,5,14.0,M.Sc. Mathematics,2012-09-17,Karnataka
EMP02951,Parth Dhar,Director,Data Informatics & Innovation Division (DIID),7,21.4,MBA,2005-01-12,Kerala
EMP02952,Tejas Goswami,Statistical Officer (SO),National Accounts Division (NAD),2,9.0,M.Sc. Statistics,2017-06-10,Uttar Pradesh
EMP02953,Kabir Chaudhuri,Deputy Director,State DES - Bihar,5,9.8,M.Sc. Mathematics,2017-01-04,Gujarat
EMP02954,Leela Dara,Junior Statistical Officer (JSO),State DES - Bihar,1,2.2,MBA,2024-04-16,West Bengal
EMP02955,Harsh Goswami,Director General,Central Statistics Office (CSO),9,26.6,M.Sc. Data Science,2000-01-23,Uttar Pradesh
EMP02956,Kabir Goswami,Additional Director General,State DES - Karnataka,8,24.6,B.Sc. Statistics,2002-02-26,Karnataka
EMP02957,Parth Nazareth,Junior Statistical Officer (JSO),State DES - Uttar Pradesh,1,1.8,M.Sc. Statistics,2025-02-25,Gujarat
EMP02958,Mohammed Dani,Statistical Officer (SO),State DES - Uttar Pradesh,2,6.1,MBA,2020-12-04,Maharashtra
EMP02959,Bimala Tella,Director,National Accounts Division (NAD),7,25.6,M.A. Economics,2001-01-24,Himachal Pradesh
EMP02960,Manan Borra,Statistical Officer (SO),Economic Census Division (ECD),2,6.1,PhD Statistics,2020-06-28,Jharkhand
EMP02961,Siya Nath,Statistical Officer (SO),State DES - Uttar Pradesh,2,2.5,M.A. Economics,2024-06-17,Gujarat
EMP02962,Joshua Talwar,Statistical Officer (SO),National Accounts Division (NAD),2,2.2,PhD Statistics,2024-12-01,Jharkhand
EMP02963,Rudra Bhatt,Additional Director General,Central Statistics Office (CSO),8,25.2,M.Sc. Data Science,2001-02-14,Odisha
EMP02964,Anya De,Junior Statistical Officer (JSO),State DES - Maharashtra,1,3.2,M.Sc. Statistics,2023-08-27,Himachal Pradesh
EMP02965,Harsh Bhatt,Assistant Director,State DES - Karnataka,4,12.8,MBA,2014-08-16,Kerala
EMP02966,Timothy Joshi,Director General,Social Statistics Division (SSD),9,24.4,M.Sc. Data Science,2002-08-14,Maharashtra
EMP02967,Harini Tiwari,Statistical Officer (SO),Central Statistics Office (CSO),2,8.3,M.Sc. Mathematics,2018-09-01,Punjab
EMP02968,Vedhika Sandhu,Director General,Social Statistics Division (SSD),9,26.4,PhD Statistics,2000-01-01,Jharkhand
EMP02969,Joshua Mandal,Deputy Director,Economic Census Division (ECD),5,15.7,M.Sc. Data Science,2011-04-13,Bihar
EMP02970,Darsh Luthra,Statistical Officer (SO),Central Statistics Office (CSO),2,4.7,MBA,2022-11-25,Himachal Pradesh
EMP02971,Daniel Taneja,Joint Director,Economic Census Division (ECD),6,22.2,MBA,2004-01-13,Assam
EMP02972,Dayamai Prabhu,Joint Director,State DES - Karnataka,6,12.8,M.Sc. Statistics,2014-10-28,Gujarat
EMP02973,Aarush Kant,Senior Statistical Officer (SSO),Central Statistics Office (CSO),3,4.9,M.Sc. Statistics,2022-05-27,Madhya Pradesh
EMP02974,Harsh Kaur,Statistical Officer (SO),Central Statistics Office (CSO),2,2.0,M.Sc. Data Science,2024-06-02,Rajasthan
EMP02975,Jagvi Mandal,Director General,National Accounts Division (NAD),9,31.2,M.Tech Computer Science,1995-12-24,Rajasthan
EMP02976,Mohammed Joshi,Director General,State DES - Karnataka,9,32.4,M.Sc. Mathematics,1994-09-28,Punjab
EMP02977,Ranveer Chaudhary,Statistical Officer (SO),Central Statistics Office (CSO),2,3.5,M.Tech Computer Science,2023-12-14,Tamil Nadu
EMP02978,Amaira Lata,Statistical Officer (SO),Social Statistics Division (SSD),2,7.7,M.Sc. Data Science,2019-03-04,Maharashtra
EMP02979,Siya Bains,Director,Social Statistics Division (SSD),7,20.7,MBA,2006-07-23,Punjab
EMP02980,Yatin Singh,Assistant Director,State DES - Karnataka,4,12.7,M.A. Economics,2014-05-18,Gujarat
EMP02981,Nikita Samra,Junior Statistical Officer (JSO),National Sample Survey Office (NSSO),1,2.3,M.Tech Computer Science,2024-07-09,Assam
EMP02982,Timothy Balasubramanian,Additional Director General,State DES - Karnataka,8,24.1,MBA,2002-06-16,Tamil Nadu
EMP02983,Zaitra Taneja,Joint Director,National Sample Survey Office (NSSO),6,15.9,M.Sc. Mathematics,2011-02-15,Chhattisgarh
EMP02984,Aarush Dani,Joint Director,National Accounts Division (NAD),6,21.7,M.Sc. Data Science,2005-06-25,Uttarakhand
EMP02985,Aadi Dani,Director General,Social Statistics Division (SSD),9,23.2,M.Tech Computer Science,2003-07-28,Bihar
EMP02986,Dev Nazareth,Additional Director General,State DES - Bihar,8,19.9,MBA,2007-03-10,West Bengal
EMP02987,Yatin Chhabra,Director,Social Statistics Division (SSD),7,24.1,M.Tech Computer Science,2002-08-15,Madhya Pradesh
EMP02988,Harsh Nazareth,Joint Director,National Sample Survey Office (NSSO),6,12.8,B.Sc. Statistics,2014-04-02,Odisha
EMP02989,Jagvi Chaudhary,Additional Director General,Data Informatics & Innovation Division (DIID),8,19.5,M.Tech Computer Science,2007-09-21,Assam
EMP02990,Bhavini Chacko,Additional Director General,Central Statistics Office (CSO),8,26.0,M.Sc. Data Science,2000-08-11,Tamil Nadu
